,Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Passer_matchup,Receiver_matchup,Defender_matchup,W4_M3,M4_W3,Offense_line,Break,Hockey_assist,Scorer,Assist,Turn,Touches,give-and-go,give-and-go_matchup,give-and-go_pairs,opponent_throwaway,Pass_matchup,PointID,Catch,D,Drop,EndOfFirstQuarter,EndOfThirdQuarter,GameOver,Goal,Halftime,Pull,PullOb,Throwaway,Touch_M,Touch_U,Touch_W
279,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,270,D,1,0,Offense,Catch,SG,MV,,,JL,MV,MR,LB,JV,JS,SG,M,W,,0,1,0,,,,,0,M,,,,0,MW,Wombats Willisau0100,1,0,0,0,0,0,0,0,0,0,0,1,0,0
280,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,270,D,1,0,Offense,Catch,MV,MR,,,JL,MV,MR,LB,JV,JS,SG,W,M,,0,1,0,,MV,,,0,W,,,,0,WM,Wombats Willisau0100,1,0,0,0,0,0,0,0,0,0,0,0,0,1
281,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,270,D,1,0,Offense,Goal,MR,JS,,,JL,MV,MR,LB,JV,JS,SG,M,M,,0,1,0,1.0,,JS,MR,0,M,,,,0,MM,Wombats Willisau0100,0,0,0,0,0,0,1,0,0,0,0,1,0,0
282,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,142,D,2,0,Defense,Pull,,,MV,3.817,FS,MV,CC,LB,EL,JV,SG,,,W,0,1,0,,,,,0,,,,,0,,Wombats Willisau0200,0,0,0,0,0,0,0,0,1,0,0,0,0,0
283,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,142,D,2,0,Defense,D,,,SG,,FS,MV,CC,LB,EL,JV,SG,,,M,0,1,0,,,,,1,M,,,,0,,Wombats Willisau0200,0,1,0,0,0,0,0,0,0,0,0,1,0,0
284,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,142,D,2,0,Offense,Catch,SG,CC,,,FS,MV,CC,LB,EL,JV,SG,M,W,,0,1,0,,,,,0,M,,,,0,MW,Wombats Willisau0200,1,0,0,0,0,0,0,0,0,0,0,1,0,0
285,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,142,D,2,0,Offense,Catch,CC,FS,,,FS,MV,CC,LB,EL,JV,SG,W,M,,0,1,0,,,,,0,W,,,,0,WM,Wombats Willisau0200,1,0,0,0,0,0,0,0,0,0,0,0,0,1
286,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,142,D,2,0,Offense,Catch,FS,EL,,,FS,MV,CC,LB,EL,JV,SG,M,W,,0,1,0,,,,,0,M,,,,0,MW,Wombats Willisau0200,1,0,0,0,0,0,0,0,0,0,0,1,0,0
287,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,142,D,2,0,Offense,Catch,EL,SG,,,FS,MV,CC,LB,EL,JV,SG,W,M,,0,1,0,,EL,,,0,W,,,,0,WM,Wombats Willisau0200,1,0,0,0,0,0,0,0,0,0,0,0,0,1
288,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,142,D,2,0,Offense,Goal,SG,JV,,,FS,MV,CC,LB,EL,JV,SG,M,M,,0,1,0,1.0,,JV,SG,0,M,,,,0,MM,Wombats Willisau0200,0,0,0,0,0,0,1,0,0,0,0,1,0,0
289,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,10,D,3,0,Defense,Pull,,,Anonymous,2.727,JL,SB,MV,MR,CS,SH,LB,,,U,0,1,0,,,,,0,,,,,0,,Wombats Willisau0300,0,0,0,0,0,0,0,0,1,0,0,0,0,0
290,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,10,D,3,0,Defense,Throwaway,,,Anonymous,,JL,SB,MV,MR,CS,SH,LB,,,U,0,1,0,,,,,1,,,,,1,,Wombats Willisau0300,0,0,0,0,0,0,0,0,0,0,1,0,0,0
291,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,10,D,3,0,Offense,Goal,SH,MR,,,JL,SB,MV,MR,CS,SH,LB,M,M,,0,1,0,1.0,,MR,SH,0,M,,,,0,MM,Wombats Willisau0300,0,0,0,0,0,0,1,0,0,0,0,1,0,0
292,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,386,D,3,1,Defense,PullOb,,,GA,,SB,JL,CC,JV,JS,SG,GA,,,M,0,1,0,,,,,0,,,,,0,,Wombats Willisau0301,0,0,0,0,0,0,0,0,0,1,0,0,0,0
293,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,386,D,3,1,Defense,Throwaway,,,Anonymous,,SB,JL,CC,JV,JS,SG,GA,,,U,0,1,0,,,,,1,,,,,1,,Wombats Willisau0301,0,0,0,0,0,0,0,0,0,0,1,0,0,0
294,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,386,D,3,1,Offense,Catch,SG,JS,,,SB,JL,CC,JV,JS,SG,GA,M,M,,0,1,0,,,,,0,M,,,,0,MM,Wombats Willisau0301,1,0,0,0,0,0,0,0,0,0,0,1,0,0
295,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,386,D,3,1,Offense,Throwaway,JS,Anonymous,,,SB,JL,CC,JV,JS,SG,GA,M,U,,0,1,0,,,,,1,M,,,,0,MU,Wombats Willisau0301,0,0,0,0,0,0,0,0,0,0,1,1,0,0
296,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,386,D,3,1,Defense,Throwaway,,,Anonymous,,SB,JL,CC,JV,JS,SG,GA,,,U,0,1,0,,,,,1,,,,,1,,Wombats Willisau0301,0,0,0,0,0,0,0,0,0,0,1,0,0,0
297,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,386,D,3,1,Offense,Catch,Anonymous,CC,,,SB,JL,CC,JV,JS,SG,GA,U,W,,0,1,0,,,,,0,U,,,,0,UW,Wombats Willisau0301,1,0,0,0,0,0,0,0,0,0,0,0,1,0
298,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,386,D,3,1,Offense,Catch,CC,JV,,,SB,JL,CC,JV,JS,SG,GA,W,M,,0,1,0,,,,,0,W,,,,0,WM,Wombats Willisau0301,1,0,0,0,0,0,0,0,0,0,0,0,0,1
299,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,386,D,3,1,Offense,Throwaway,JV,Anonymous,,,SB,JL,CC,JV,JS,SG,GA,M,U,,0,1,0,,,,,1,M,,,,0,MU,Wombats Willisau0301,0,0,0,0,0,0,0,0,0,0,1,1,0,0
300,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,386,D,3,1,Defense,Goal,,,Anonymous,,SB,JL,CC,JV,JS,SG,GA,,,U,0,1,0,-0.5,,,,0,,,,,0,,Wombats Willisau0301,0,0,0,0,0,0,1,0,0,0,0,0,0,0
301,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,143,O,4,1,Offense,Catch,SH,FS,,,AY,FS,MV,CS,SH,EL,GA,M,M,,0,1,1,,,,,0,M,1.0,MM,"('FS', 'SH')",0,MM,Wombats Willisau0401,1,0,0,0,0,0,0,0,0,0,0,1,0,0
302,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,143,O,4,1,Offense,Catch,FS,SH,,,AY,FS,MV,CS,SH,EL,GA,M,M,,0,1,1,,,,,0,M,1.0,MM,"('FS', 'SH')",0,MM,Wombats Willisau0401,1,0,0,0,0,0,0,0,0,0,0,1,0,0
303,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,143,O,4,1,Offense,Catch,SH,FS,,,AY,FS,MV,CS,SH,EL,GA,M,M,,0,1,1,,,,,0,M,1.0,MM,"('FS', 'SH')",0,MM,Wombats Willisau0401,1,0,0,0,0,0,0,0,0,0,0,1,0,0
304,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,143,O,4,1,Offense,Catch,FS,SH,,,AY,FS,MV,CS,SH,EL,GA,M,M,,0,1,1,,,,,0,M,1.0,MM,"('FS', 'SH')",0,MM,Wombats Willisau0401,1,0,0,0,0,0,0,0,0,0,0,1,0,0
305,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,143,O,4,1,Offense,Catch,SH,FS,,,AY,FS,MV,CS,SH,EL,GA,M,M,,0,1,1,,,,,0,M,,,,0,MM,Wombats Willisau0401,1,0,0,0,0,0,0,0,0,0,0,1,0,0
306,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,143,O,4,1,Offense,Catch,FS,MV,,,AY,FS,MV,CS,SH,EL,GA,M,W,,0,1,1,,,,,0,M,,,,0,MW,Wombats Willisau0401,1,0,0,0,0,0,0,0,0,0,0,1,0,0
307,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,143,O,4,1,Offense,Catch,MV,SH,,,AY,FS,MV,CS,SH,EL,GA,W,M,,0,1,1,,,,,0,W,,,,0,WM,Wombats Willisau0401,1,0,0,0,0,0,0,0,0,0,0,0,0,1
308,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,143,O,4,1,Offense,Catch,SH,CS,,,AY,FS,MV,CS,SH,EL,GA,M,M,,0,1,1,,,,,0,M,1.0,MM,"('CS', 'SH')",0,MM,Wombats Willisau0401,1,0,0,0,0,0,0,0,0,0,0,1,0,0
309,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,143,O,4,1,Offense,Catch,CS,SH,,,AY,FS,MV,CS,SH,EL,GA,M,M,,0,1,1,,,,,0,M,,,,0,MM,Wombats Willisau0401,1,0,0,0,0,0,0,0,0,0,0,1,0,0
310,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,143,O,4,1,Offense,Catch,SH,MV,,,AY,FS,MV,CS,SH,EL,GA,M,W,,0,1,1,,,,,0,M,,,,0,MW,Wombats Willisau0401,1,0,0,0,0,0,0,0,0,0,0,1,0,0
311,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,143,O,4,1,Offense,Catch,MV,EL,,,AY,FS,MV,CS,SH,EL,GA,W,W,,0,1,1,,,,,0,W,,,,0,WW,Wombats Willisau0401,1,0,0,0,0,0,0,0,0,0,0,0,0,1
312,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,143,O,4,1,Offense,Throwaway,EL,Anonymous,,,AY,FS,MV,CS,SH,EL,GA,W,U,,0,1,1,,,,,1,W,,,,0,WU,Wombats Willisau0401,0,0,0,0,0,0,0,0,0,0,1,0,0,1
313,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,143,O,4,1,Defense,D,,,CS,,AY,FS,MV,CS,SH,EL,GA,,,M,0,1,1,,,,,1,M,,,,0,,Wombats Willisau0401,0,1,0,0,0,0,0,0,0,0,0,1,0,0
314,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,143,O,4,1,Offense,Catch,Anonymous,AY,,,AY,FS,MV,CS,SH,EL,GA,U,W,,0,1,1,,Anonymous,,,0,U,,,,0,UW,Wombats Willisau0401,1,0,0,0,0,0,0,0,0,0,0,0,1,0
315,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,143,O,4,1,Offense,Goal,AY,FS,,,AY,FS,MV,CS,SH,EL,GA,W,M,,0,1,1,0.5,,FS,AY,0,M,,,,0,WM,Wombats Willisau0401,0,0,0,0,0,0,1,0,0,0,0,1,0,0
316,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,6,D,4,2,Defense,Pull,,,SB,6.853,SB,JL,MR,CC,EL,JV,SG,,,W,0,1,0,,,,,0,,,,,0,,Wombats Willisau0402,0,0,0,0,0,0,0,0,1,0,0,0,0,0
317,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,6,D,4,2,Defense,Goal,,,Anonymous,,SB,JL,MR,CC,EL,JV,SG,,,U,0,1,0,-0.5,,,,0,,,,,0,,Wombats Willisau0402,0,0,0,0,0,0,1,0,0,0,0,0,0,0
318,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,135,O,5,2,Offense,Catch,SB,AY,,,AY,SB,MV,CS,SH,LB,GA,W,W,,0,1,1,,,,,0,W,,,,0,WW,Wombats Willisau0502,1,0,0,0,0,0,0,0,0,0,0,0,0,1
319,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,135,O,5,2,Offense,Catch,AY,CS,,,AY,SB,MV,CS,SH,LB,GA,W,M,,0,1,1,,,,,0,W,,,,0,WM,Wombats Willisau0502,1,0,0,0,0,0,0,0,0,0,0,0,0,1
320,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,135,O,5,2,Offense,Catch,CS,GA,,,AY,SB,MV,CS,SH,LB,GA,M,M,,0,1,1,,,,,0,M,,,,0,MM,Wombats Willisau0502,1,0,0,0,0,0,0,0,0,0,0,1,0,0
321,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,135,O,5,2,Offense,Catch,GA,LB,,,AY,SB,MV,CS,SH,LB,GA,M,W,,0,1,1,,,,,0,M,1.0,MW,"('GA', 'LB')",0,MW,Wombats Willisau0502,1,0,0,0,0,0,0,0,0,0,0,1,0,0
322,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,135,O,5,2,Offense,Catch,LB,GA,,,AY,SB,MV,CS,SH,LB,GA,W,M,,0,1,1,,,,,0,W,1.0,WM,"('GA', 'LB')",0,WM,Wombats Willisau0502,1,0,0,0,0,0,0,0,0,0,0,0,0,1
323,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,135,O,5,2,Offense,Catch,GA,LB,,,AY,SB,MV,CS,SH,LB,GA,M,W,,0,1,1,,,,,0,M,,,,0,MW,Wombats Willisau0502,1,0,0,0,0,0,0,0,0,0,0,1,0,0
324,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,135,O,5,2,Offense,Catch,LB,CS,,,AY,SB,MV,CS,SH,LB,GA,W,M,,0,1,1,,,,,0,W,,,,0,WM,Wombats Willisau0502,1,0,0,0,0,0,0,0,0,0,0,0,0,1
325,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,135,O,5,2,Offense,Catch,CS,AY,,,AY,SB,MV,CS,SH,LB,GA,M,W,,0,1,1,,,,,0,M,1.0,MW,"('AY', 'CS')",0,MW,Wombats Willisau0502,1,0,0,0,0,0,0,0,0,0,0,1,0,0
326,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,135,O,5,2,Offense,Catch,AY,CS,,,AY,SB,MV,CS,SH,LB,GA,W,M,,0,1,1,,,,,0,W,,,,0,WM,Wombats Willisau0502,1,0,0,0,0,0,0,0,0,0,0,0,0,1
327,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,135,O,5,2,Offense,Catch,CS,LB,,,AY,SB,MV,CS,SH,LB,GA,M,W,,0,1,1,,,,,0,M,,,,0,MW,Wombats Willisau0502,1,0,0,0,0,0,0,0,0,0,0,1,0,0
328,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,135,O,5,2,Offense,Catch,LB,MV,,,AY,SB,MV,CS,SH,LB,GA,W,W,,0,1,1,,LB,,,0,W,,,,0,WW,Wombats Willisau0502,1,0,0,0,0,0,0,0,0,0,0,0,0,1
329,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,135,O,5,2,Offense,Goal,MV,Anonymous,,,AY,SB,MV,CS,SH,LB,GA,W,U,,0,1,1,0.5,,Anonymous,MV,0,U,,,,0,WU,Wombats Willisau0502,0,0,0,0,0,0,1,0,0,0,0,0,1,0
330,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,126,D,5,3,Defense,PullOb,,,SG,,JL,MR,CC,EL,JV,JS,SG,,,M,0,1,0,,,,,0,,,,,0,,Wombats Willisau0503,0,0,0,0,0,0,0,0,0,1,0,0,0,0
331,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,126,D,5,3,Defense,Goal,,,Anonymous,,JL,MR,CC,EL,JV,JS,SG,,,U,0,1,0,-0.5,,,,0,,,,,0,,Wombats Willisau0503,0,0,0,0,0,0,1,0,0,0,0,0,0,0
332,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,139,O,6,3,Offense,Catch,SH,AY,,,AY,SB,FS,MV,CS,SH,GA,M,W,,0,1,1,,,,,0,M,,,,0,MW,Wombats Willisau0603,1,0,0,0,0,0,0,0,0,0,0,1,0,0
333,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,139,O,6,3,Offense,Catch,AY,GA,,,AY,SB,FS,MV,CS,SH,GA,W,M,,0,1,1,,,,,0,W,,,,0,WM,Wombats Willisau0603,1,0,0,0,0,0,0,0,0,0,0,0,0,1
334,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,139,O,6,3,Offense,Catch,GA,FS,,,AY,SB,FS,MV,CS,SH,GA,M,M,,0,1,1,,,,,0,M,1.0,MM,"('FS', 'GA')",0,MM,Wombats Willisau0603,1,0,0,0,0,0,0,0,0,0,0,1,0,0
335,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,139,O,6,3,Offense,Catch,FS,GA,,,AY,SB,FS,MV,CS,SH,GA,M,M,,0,1,1,,,,,0,M,,,,0,MM,Wombats Willisau0603,1,0,0,0,0,0,0,0,0,0,0,1,0,0
336,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,139,O,6,3,Offense,Catch,GA,SH,,,AY,SB,FS,MV,CS,SH,GA,M,M,,0,1,1,,,,,0,M,,,,0,MM,Wombats Willisau0603,1,0,0,0,0,0,0,0,0,0,0,1,0,0
337,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,139,O,6,3,Offense,Catch,SH,AY,,,AY,SB,FS,MV,CS,SH,GA,M,W,,0,1,1,,,,,0,M,,,,0,MW,Wombats Willisau0603,1,0,0,0,0,0,0,0,0,0,0,1,0,0
338,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,139,O,6,3,Offense,Catch,AY,CS,,,AY,SB,FS,MV,CS,SH,GA,W,M,,0,1,1,,,,,0,W,,,,0,WM,Wombats Willisau0603,1,0,0,0,0,0,0,0,0,0,0,0,0,1
339,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,139,O,6,3,Offense,Catch,CS,MV,,,AY,SB,FS,MV,CS,SH,GA,M,W,,0,1,1,,,,,0,M,1.0,MW,"('CS', 'MV')",0,MW,Wombats Willisau0603,1,0,0,0,0,0,0,0,0,0,0,1,0,0
340,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,139,O,6,3,Offense,Catch,MV,CS,,,AY,SB,FS,MV,CS,SH,GA,W,M,,0,1,1,,,,,0,W,,,,0,WM,Wombats Willisau0603,1,0,0,0,0,0,0,0,0,0,0,0,0,1
341,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,139,O,6,3,Offense,Catch,CS,AY,,,AY,SB,FS,MV,CS,SH,GA,M,W,,0,1,1,,,,,0,M,,,,0,MW,Wombats Willisau0603,1,0,0,0,0,0,0,0,0,0,0,1,0,0
342,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,139,O,6,3,Offense,Catch,AY,SH,,,AY,SB,FS,MV,CS,SH,GA,W,M,,0,1,1,,,,,0,W,,,,0,WM,Wombats Willisau0603,1,0,0,0,0,0,0,0,0,0,0,0,0,1
343,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,139,O,6,3,Offense,Catch,SH,FS,,,AY,SB,FS,MV,CS,SH,GA,M,M,,0,1,1,,,,,0,M,1.0,MM,"('FS', 'SH')",0,MM,Wombats Willisau0603,1,0,0,0,0,0,0,0,0,0,0,1,0,0
344,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,139,O,6,3,Offense,Catch,FS,SH,,,AY,SB,FS,MV,CS,SH,GA,M,M,,0,1,1,,,,,0,M,1.0,MM,"('FS', 'SH')",0,MM,Wombats Willisau0603,1,0,0,0,0,0,0,0,0,0,0,1,0,0
345,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,139,O,6,3,Offense,Catch,SH,FS,,,AY,SB,FS,MV,CS,SH,GA,M,M,,0,1,1,,SH,,,0,M,1.0,MM,"('FS', 'SH')",0,MM,Wombats Willisau0603,1,0,0,0,0,0,0,0,0,0,0,1,0,0
346,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,139,O,6,3,Offense,Goal,FS,SH,,,AY,SB,FS,MV,CS,SH,GA,M,M,,0,1,1,0.5,,SH,FS,0,M,,,,0,MM,Wombats Willisau0603,0,0,0,0,0,0,1,0,0,0,0,1,0,0
347,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,122,D,6,4,Defense,Pull,,,EL,5.259,JL,MR,CC,LB,EL,JV,SG,,,W,0,1,0,,,,,0,,,,,0,,Wombats Willisau0604,0,0,0,0,0,0,0,0,1,0,0,0,0,0
348,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,122,D,6,4,Defense,Goal,,,Anonymous,,JL,MR,CC,LB,EL,JV,SG,,,U,0,1,0,-0.5,,,,0,,,,,0,,Wombats Willisau0604,0,0,0,0,0,0,1,0,0,0,0,0,0,0
349,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,167,O,6,5,Offense,Catch,SH,AY,,,AY,SB,MV,CS,SH,LB,GA,M,W,,0,1,1,,,,,0,M,,,,0,MW,Wombats Willisau0605,1,0,0,0,0,0,0,0,0,0,0,1,0,0
350,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,167,O,6,5,Offense,Catch,AY,GA,,,AY,SB,MV,CS,SH,LB,GA,W,M,,0,1,1,,,,,0,W,,,,0,WM,Wombats Willisau0605,1,0,0,0,0,0,0,0,0,0,0,0,0,1
351,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,167,O,6,5,Offense,Catch,GA,MV,,,AY,SB,MV,CS,SH,LB,GA,M,W,,0,1,1,,,,,0,M,,,,0,MW,Wombats Willisau0605,1,0,0,0,0,0,0,0,0,0,0,1,0,0
352,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,167,O,6,5,Offense,Throwaway,MV,Anonymous,,,AY,SB,MV,CS,SH,LB,GA,W,U,,0,1,1,,,,,1,W,,,,0,WU,Wombats Willisau0605,0,0,0,0,0,0,0,0,0,0,1,0,0,1
353,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,167,O,6,5,Defense,Throwaway,,,Anonymous,,AY,SB,MV,CS,SH,LB,GA,,,U,0,1,1,,,,,1,,,,,1,,Wombats Willisau0605,0,0,0,0,0,0,0,0,0,0,1,0,0,0
354,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,167,O,6,5,Offense,Catch,AY,CS,,,AY,SB,MV,CS,SH,LB,GA,W,M,,0,1,1,,,,,0,W,,,,0,WM,Wombats Willisau0605,1,0,0,0,0,0,0,0,0,0,0,0,0,1
355,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,167,O,6,5,Offense,Catch,CS,LB,,,AY,SB,MV,CS,SH,LB,GA,M,W,,0,1,1,,,,,0,M,,,,0,MW,Wombats Willisau0605,1,0,0,0,0,0,0,0,0,0,0,1,0,0
356,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,167,O,6,5,Offense,Catch,LB,MV,,,AY,SB,MV,CS,SH,LB,GA,W,W,,0,1,1,,,,,0,W,,,,0,WW,Wombats Willisau0605,1,0,0,0,0,0,0,0,0,0,0,0,0,1
357,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,167,O,6,5,Offense,Catch,MV,CS,,,AY,SB,MV,CS,SH,LB,GA,W,M,,0,1,1,,,,,0,W,,,,0,WM,Wombats Willisau0605,1,0,0,0,0,0,0,0,0,0,0,0,0,1
358,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,167,O,6,5,Offense,Catch,CS,AY,,,AY,SB,MV,CS,SH,LB,GA,M,W,,0,1,1,,,,,0,M,,,,0,MW,Wombats Willisau0605,1,0,0,0,0,0,0,0,0,0,0,1,0,0
359,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,167,O,6,5,Offense,Catch,AY,SH,,,AY,SB,MV,CS,SH,LB,GA,W,M,,0,1,1,,,,,0,W,1.0,WM,"('AY', 'SH')",0,WM,Wombats Willisau0605,1,0,0,0,0,0,0,0,0,0,0,0,0,1
360,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,167,O,6,5,Offense,Catch,SH,AY,,,AY,SB,MV,CS,SH,LB,GA,M,W,,0,1,1,,,,,0,M,1.0,MW,"('AY', 'SH')",0,MW,Wombats Willisau0605,1,0,0,0,0,0,0,0,0,0,0,1,0,0
361,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,167,O,6,5,Offense,Catch,AY,SH,,,AY,SB,MV,CS,SH,LB,GA,W,M,,0,1,1,,,,,0,W,,,,0,WM,Wombats Willisau0605,1,0,0,0,0,0,0,0,0,0,0,0,0,1
362,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,167,O,6,5,Offense,Catch,SH,CS,,,AY,SB,MV,CS,SH,LB,GA,M,M,,0,1,1,,,,,0,M,,,,0,MM,Wombats Willisau0605,1,0,0,0,0,0,0,0,0,0,0,1,0,0
363,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,167,O,6,5,Offense,Catch,CS,MV,,,AY,SB,MV,CS,SH,LB,GA,M,W,,0,1,1,,,,,0,M,,,,0,MW,Wombats Willisau0605,1,0,0,0,0,0,0,0,0,0,0,1,0,0
364,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,167,O,6,5,Offense,Throwaway,MV,Anonymous,,,AY,SB,MV,CS,SH,LB,GA,W,U,,0,1,1,,,,,1,W,,,,0,WU,Wombats Willisau0605,0,0,0,0,0,0,0,0,0,0,1,0,0,1
365,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,167,O,6,5,Defense,Goal,,,Anonymous,,AY,SB,MV,CS,SH,LB,GA,,,U,0,1,1,-1.0,,,,0,,,,,0,,Wombats Willisau0605,0,0,0,0,0,0,1,0,0,0,0,0,0,0
366,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,267,O,6,6,Offense,Catch,AY,SH,,,AY,JL,CC,SH,JS,GA,SG,W,M,,0,1,1,,,,,0,W,,,,0,WM,Wombats Willisau0606,1,0,0,0,0,0,0,0,0,0,0,0,0,1
367,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,267,O,6,6,Offense,Catch,SH,JS,,,AY,JL,CC,SH,JS,GA,SG,M,M,,0,1,1,,,,,0,M,1.0,MM,"('JS', 'SH')",0,MM,Wombats Willisau0606,1,0,0,0,0,0,0,0,0,0,0,1,0,0
368,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,267,O,6,6,Offense,Catch,JS,SH,,,AY,JL,CC,SH,JS,GA,SG,M,M,,0,1,1,,,,,0,M,,,,0,MM,Wombats Willisau0606,1,0,0,0,0,0,0,0,0,0,0,1,0,0
369,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,267,O,6,6,Offense,Catch,SH,GA,,,AY,JL,CC,SH,JS,GA,SG,M,M,,0,1,1,,,,,0,M,,,,0,MM,Wombats Willisau0606,1,0,0,0,0,0,0,0,0,0,0,1,0,0
370,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,267,O,6,6,Offense,Catch,GA,JL,,,AY,JL,CC,SH,JS,GA,SG,M,W,,0,1,1,,,,,0,M,,,,0,MW,Wombats Willisau0606,1,0,0,0,0,0,0,0,0,0,0,1,0,0
371,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,267,O,6,6,Offense,Catch,JL,SH,,,AY,JL,CC,SH,JS,GA,SG,W,M,,0,1,1,,,,,0,W,,,,0,WM,Wombats Willisau0606,1,0,0,0,0,0,0,0,0,0,0,0,0,1
